word,lemma,part_of_speech,cefr,english,tense,person
precomprerebbe,precomprare,verb_form,B2,pre- to buy,conditional,lui/lei
precompreremmo,precomprare,verb_form,B2,pre- to buy,conditional,noi
precomprereste,precomprare,verb_form,B2,pre- to buy,conditional,voi
precomprerebbero,precomprare,verb_form,B2,pre- to buy,conditional,loro
postcomprare,postcomprare,verb_form,B2,post- to buy,infinitive,
postcompro,postcomprare,verb_form,B2,post- to buy,present,io
postcompri,postcomprare,verb_form,B2,post- to buy,present,tu
postcompra,postcomprare,verb_form,B2,post- to buy,present,lui/lei
postcompriamo,postcomprare,verb_form,B2,post- to buy,present,noi
postcomprate,postcomprare,verb_form,B2,post- to buy,present,voi
postcomprano,postcomprare,verb_form,B2,post- to buy,present,loro
postcompravo,postcomprare,verb_form,B2,post- to buy,imperfect,io
postcompravi,postcomprare,verb_form,B2,post- to buy,imperfect,tu
postcomprava,postcomprare,verb_form,B2,post- to buy,imperfect,lui/lei
postcompravamo,postcomprare,verb_form,B2,post- to buy,imperfect,noi
postcompravate,postcomprare,verb_form,B2,post- to buy,imperfect,voi
postcompravano,postcomprare,verb_form,B2,post- to buy,imperfect,loro
postcomprato,postcomprare,verb_form,B2,post- to buy,past_participle,
postcomprando,postcomprare,verb_form,B2,post- to buy,gerund,
postcomprerò,postcomprare,verb_form,B2,post- to buy,future,io
postcomprerai,postcomprare,verb_form,B2,post- to buy,future,tu
postcomprerà,postcomprare,verb_form,B2,post- to buy,future,lui/lei
postcompreremo,postcomprare,verb_form,B2,post- to buy,future,noi
postcomprerete,postcomprare,verb_form,B2,post- to buy,future,voi
postcompreranno,postcomprare,verb_form,B2,post- to buy,future,loro
postcomprerei,postcomprare,verb_form,B2,post- to buy,conditional,io
postcompreresti,postcomprare,verb_form,B2,post- to buy,conditional,tu
postcomprerebbe,postcomprare,verb_form,B2,post- to buy,conditional,lui/lei
postcompreremmo,postcomprare,verb_form,B2,post- to buy,conditional,noi
postcomprereste,postcomprare,verb_form,B2,post- to buy,conditional,voi
postcomprerebbero,postcomprare,verb_form,B2,post- to buy,conditional,loro
autocomprare,autocomprare,verb_form,B2,self- to buy,infinitive,
autocompro,autocomprare,verb_form,B2,self- to buy,present,io
autocompri,autocomprare,verb_form,B2,self- to buy,present,tu
autocompra,autocomprare,verb_form,B2,self- to buy,present,lui/lei
autocompriamo,autocomprare,verb_form,B2,self- to buy,present,noi
autocomprate,autocomprare,verb_form,B2,self- to buy,present,voi
autocomprano,autocomprare,verb_form,B2,self- to buy,present,loro
autocompravo,autocomprare,verb_form,B2,self- to buy,imperfect,io
autocompravi,autocomprare,verb_form,B2,self- to buy,imperfect,tu
autocomprava,autocomprare,verb_form,B2,self- to buy,imperfect,lui/lei
autocompravamo,autocomprare,verb_form,B2,self- to buy,imperfect,noi
autocompravate,autocomprare,verb_form,B2,self- to buy,imperfect,voi
autocompravano,autocomprare,verb_form,B2,self- to buy,imperfect,loro
autocomprato,autocomprare,verb_form,B2,self- to buy,past_participle,
autocomprando,autocomprare,verb_form,B2,self- to buy,gerund,
autocomprerò,autocomprare,verb_form,B2,self- to buy,future,io
autocomprerai,autocomprare,verb_form,B2,self- to buy,future,tu
autocomprerà,autocomprare,verb_form,B2,self- to buy,future,lui/lei
autocompreremo,autocomprare,verb_form,B2,self- to buy,future,noi
autocomprerete,autocomprare,verb_form,B2,self- to buy,future,voi
autocompreranno,autocomprare,verb_form,B2,self- to buy,future,loro
autocomprerei,autocomprare,verb_form,B2,self- to buy,conditional,io
autocompreresti,autocomprare,verb_form,B2,self- to buy,conditional,tu
autocomprerebbe,autocomprare,verb_form,B2,self- to buy,conditional,lui/lei
autocompreremmo,autocomprare,verb_form,B2,self- to buy,conditional,noi
autocomprereste,autocomprare,verb_form,B2,self- to buy,conditional,voi
autocomprerebbero,autocomprare,verb_form,B2,self- to buy,conditional,loro
rivendere,rivendere,verb_form,B2,re- to sell,infinitive,
rivendo,rivendere,verb_form,B2,re- to sell,present,io
rivendi,rivendere,verb_form,B2,re- to sell,present,tu
rivende,rivendere,verb_form,B2,re- to sell,present,lui/lei
rivendiamo,rivendere,verb_form,B2,re- to sell,present,noi
rivendete,rivendere,verb_form,B2,re- to sell,present,voi
rivendono,rivendere,verb_form,B2,re- to sell,present,loro
rivendevo,rivendere,verb_form,B2,re- to sell,imperfect,io
rivendevi,rivendere,verb_form,B2,re- to sell,imperfect,tu
rivendeva,rivendere,verb_form,B2,re- to sell,imperfect,lui/lei
rivendevamo,rivendere,verb_form,B2,re- to sell,imperfect,noi
rivendevate,rivendere,verb_form,B2,re- to sell,imperfect,voi
rivendevano,rivendere,verb_form,B2,re- to sell,imperfect,loro
rivenduto,rivendere,verb_form,B2,re- to sell,past_participle,
rivendendo,rivendere,verb_form,B2,re- to sell,gerund,
rivenderò,rivendere,verb_form,B2,re- to sell,future,io
rivenderai,rivendere,verb_form,B2,re- to sell,future,tu
rivenderà,rivendere,verb_form,B2,re- to sell,future,lui/lei
rivenderemo,rivendere,verb_form,B2,re- to sell,future,noi
rivenderete,rivendere,verb_form,B2,re- to sell,future,voi
rivenderanno,rivendere,verb_form,B2,re- to sell,future,loro
rivenderei,rivendere,verb_form,B2,re- to sell,conditional,io
rivenderesti,rivendere,verb_form,B2,re- to sell,conditional,tu
rivenderebbe,rivendere,verb_form,B2,re- to sell,conditional,lui/lei
rivenderemmo,rivendere,verb_form,B2,re- to sell,conditional,noi
rivendereste,rivendere,verb_form,B2,re- to sell,conditional,voi
rivenderebbero,rivendere,verb_form,B2,re- to sell,conditional,loro
disvendere,disvendere,verb_form,B2,dis- to sell,infinitive,
disvendo,disvendere,verb_form,B2,dis- to sell,present,io
disvendi,disvendere,verb_form,B2,dis- to sell,present,tu
disvende,disvendere,verb_form,B2,dis- to sell,present,lui/lei
disvendiamo,disvendere,verb_form,B2,dis- to sell,present,noi
disvendete,disvendere,verb_form,B2,dis- to sell,present,voi
disvendono,disvendere,verb_form,B2,dis- to sell,present,loro
disvendevo,disvendere,verb_form,B2,dis- to sell,imperfect,io
disvendevi,disvendere,verb_form,B2,dis- to sell,imperfect,tu
disvendeva,disvendere,verb_form,B2,dis- to sell,imperfect,lui/lei
disvendevamo,disvendere,verb_form,B2,dis- to sell,imperfect,noi
disvendevate,disvendere,verb_form,B2,dis- to sell,imperfect,voi
disvendevano,disvendere,verb_form,B2,dis- to sell,imperfect,loro
disvenduto,disvendere,verb_form,B2,dis- to sell,past_participle,
disvendendo,disvendere,verb_form,B2,dis- to sell,gerund,
disvenderò,disvendere,verb_form,B2,dis- to sell,future,io
disvenderai,disvendere,verb_form,B2,dis- to sell,future,tu
disvenderà,disvendere,verb_form,B2,dis- to sell,future,lui/lei
disvenderemo,disvendere,verb_form,B2,dis- to sell,future,noi
disvenderete,disvendere,verb_form,B2,dis- to sell,future,voi
disvenderanno,disvendere,verb_form,B2,dis- to sell,future,loro
disvenderei,disvendere,verb_form,B2,dis- to sell,conditional,io
disvenderesti,disvendere,verb_form,B2,dis- to sell,conditional,tu
disvenderebbe,disvendere,verb_form,B2,dis- to sell,conditional,lui/lei
disvenderemmo,disvendere,verb_form,B2,dis- to sell,conditional,noi
disvendereste,disvendere,verb_form,B2,dis- to sell,conditional,voi
disvenderebbero,disvendere,verb_form,B2,dis- to sell,conditional,loro
prevendere,prevendere,verb_form,B2,pre- to sell,infinitive,
prevendo,prevendere,verb_form,B2,pre- to sell,present,io
prevendi,prevendere,verb_form,B2,pre- to sell,present,tu
prevende,prevendere,verb_form,B2,pre- to sell,present,lui/lei
prevendiamo,prevendere,verb_form,B2,pre- to sell,present,noi
prevendete,prevendere,verb_form,B2,pre- to sell,present,voi
prevendono,prevendere,verb_form,B2,pre- to sell,present,loro
prevendevo,prevendere,verb_form,B2,pre- to sell,imperfect,io
prevendevi,prevendere,verb_form,B2,pre- to sell,imperfect,tu
prevendeva,prevendere,verb_form,B2,pre- to sell,imperfect,lui/lei
prevendevamo,prevendere,verb_form,B2,pre- to sell,imperfect,noi
prevendevate,prevendere,verb_form,B2,pre- to sell,imperfect,voi
prevendevano,prevendere,verb_form,B2,pre- to sell,imperfect,loro
prevenduto,prevendere,verb_form,B2,pre- to sell,past_participle,
prevendendo,prevendere,verb_form,B2,pre- to sell,gerund,
prevenderò,prevendere,verb_form,B2,pre- to sell,future,io
prevenderai,prevendere,verb_form,B2,pre- to sell,future,tu
prevenderà,prevendere,verb_form,B2,pre- to sell,future,lui/lei
prevenderemo,prevendere,verb_form,B2,pre- to sell,future,noi
prevenderete,prevendere,verb_form,B2,pre- to sell,future,voi
prevenderanno,prevendere,verb_form,B2,pre- to sell,future,loro
prevenderei,prevendere,verb_form,B2,pre- to sell,conditional,io
prevenderesti,prevendere,verb_form,B2,pre- to sell,conditional,tu
prevenderebbe,prevendere,verb_form,B2,pre- to sell,conditional,lui/lei
prevenderemmo,prevendere,verb_form,B2,pre- to sell,conditional,noi
prevendereste,prevendere,verb_form,B2,pre- to sell,conditional,voi
prevenderebbero,prevendere,verb_form,B2,pre- to sell,conditional,loro
postvendere,postvendere,verb_form,B2,post- to sell,infinitive,
postvendo,postvendere,verb_form,B2,post- to sell,present,io
postvendi,postvendere,verb_form,B2,post- to sell,present,tu
postvende,postvendere,verb_form,B2,post- to sell,present,lui/lei
postvendiamo,postvendere,verb_form,B2,post- to sell,present,noi
postvendete,postvendere,verb_form,B2,post- to sell,present,voi
postvendono,postvendere,verb_form,B2,post- to sell,present,loro
postvendevo,postvendere,verb_form,B2,post- to sell,imperfect,io
postvendevi,postvendere,verb_form,B2,post- to sell,imperfect,tu
postvendeva,postvendere,verb_form,B2,post- to sell,imperfect,lui/lei
postvendevamo,postvendere,verb_form,B2,post- to sell,imperfect,noi
postvendevate,postvendere,verb_form,B2,post- to sell,imperfect,voi
postvendevano,postvendere,verb_form,B2,post- to sell,imperfect,loro
postvenduto,postvendere,verb_form,B2,post- to sell,past_participle,
postvendendo,postvendere,verb_form,B2,post- to sell,gerund,
postvenderò,postvendere,verb_form,B2,post- to sell,future,io
postvenderai,postvendere,verb_form,B2,post- to sell,future,tu
postvenderà,postvendere,verb_form,B2,post- to sell,future,lui/lei
postvenderemo,postvendere,verb_form,B2,post- to sell,future,noi
postvenderete,postvendere,verb_form,B2,post- to sell,future,voi
postvenderanno,postvendere,verb_form,B2,post- to sell,future,loro
postvenderei,postvendere,verb_form,B2,post- to sell,conditional,io
postvenderesti,postvendere,verb_form,B2,post- to sell,conditional,tu
postvenderebbe,postvendere,verb_form,B2,post- to sell,conditional,lui/lei
postvenderemmo,postvendere,verb_form,B2,post- to sell,conditional,noi
postvendereste,postvendere,verb_form,B2,post- to sell,conditional,voi
postvenderebbero,postvendere,verb_form,B2,post- to sell,conditional,loro
autovendere,autovendere,verb_form,B2,self- to sell,infinitive,
autovendo,autovendere,verb_form,B2,self- to sell,present,io
autovendi,autovendere,verb_form,B2,self- to sell,present,tu
autovende,autovendere,verb_form,B2,self- to sell,present,lui/lei
autovendiamo,autovendere,verb_form,B2,self- to sell,present,noi
autovendete,autovendere,verb_form,B2,self- to sell,present,voi
autovendono,autovendere,verb_form,B2,self- to sell,present,loro
autovendevo,autovendere,verb_form,B2,self- to sell,imperfect,io
autovendevi,autovendere,verb_form,B2,self- to sell,imperfect,tu
autovendeva,autovendere,verb_form,B2,self- to sell,imperfect,lui/lei
autovendevamo,autovendere,verb_form,B2,self- to sell,imperfect,noi
autovendevate,autovendere,verb_form,B2,self- to sell,imperfect,voi
autovendevano,autovendere,verb_form,B2,self- to sell,imperfect,loro
autovenduto,autovendere,verb_form,B2,self- to sell,past_participle,
autovendendo,autovendere,verb_form,B2,self- to sell,gerund,
autovenderò,autovendere,verb_form,B2,self- to sell,future,io
autovenderai,autovendere,verb_form,B2,self- to sell,future,tu
autovenderà,autovendere,verb_form,B2,self- to sell,future,lui/lei
autovenderemo,autovendere,verb_form,B2,self- to sell,future,noi
autovenderete,autovendere,verb_form,B2,self- to sell,future,voi
autovenderanno,autovendere,verb_form,B2,self- to sell,future,loro
autovenderei,autovendere,verb_form,B2,self- to sell,conditional,io
autovenderesti,autovendere,verb_form,B2,self- to sell,conditional,tu
autovenderebbe,autovendere,verb_form,B2,self- to sell,conditional,lui/lei
autovenderemmo,autovendere,verb_form,B2,self- to sell,conditional,noi
autovendereste,autovendere,verb_form,B2,self- to sell,conditional,voi
autovenderebbero,autovendere,verb_form,B2,self- to sell,conditional,loro
rilavorare,rilavorare,verb_form,B2,re- to work,infinitive,
rilavoro,rilavorare,verb_form,B2,re- to work,present,io
rilavori,rilavorare,verb_form,B2,re- to work,present,tu
rilavora,rilavorare,verb_form,B2,re- to work,present,lui/lei
rilavoriamo,rilavorare,verb_form,B2,re- to work,present,noi
rilavorate,rilavorare,verb_form,B2,re- to work,present,voi
rilavorano,rilavorare,verb_form,B2,re- to work,present,loro
rilavoravo,rilavorare,verb_form,B2,re- to work,imperfect,io
rilavoravi,rilavorare,verb_form,B2,re- to work,imperfect,tu
rilavorava,rilavorare,verb_form,B2,re- to work,imperfect,lui/lei
rilavoravamo,rilavorare,verb_form,B2,re- to work,imperfect,noi
rilavoravate,rilavorare,verb_form,B2,re- to work,imperfect,voi
rilavoravano,rilavorare,verb_form,B2,re- to work,imperfect,loro
rilavorato,rilavorare,verb_form,B2,re- to work,past_participle,
rilavorando,rilavorare,verb_form,B2,re- to work,gerund,
rilavorerò,rilavorare,verb_form,B2,re- to work,future,io
rilavorerai,rilavorare,verb_form,B2,re- to work,future,tu
rilavorerà,rilavorare,verb_form,B2,re- to work,future,lui/lei
rilavoreremo,rilavorare,verb_form,B2,re- to work,future,noi
rilavorerete,rilavorare,verb_form,B2,re- to work,future,voi
rilavoreranno,rilavorare,verb_form,B2,re- to work,future,loro
rilavorerei,rilavorare,verb_form,B2,re- to work,conditional,io
rilavoreresti,rilavorare,verb_form,B2,re- to work,conditional,tu
rilavorerebbe,rilavorare,verb_form,B2,re- to work,conditional,lui/lei
rilavoreremmo,rilavorare,verb_form,B2,re- to work,conditional,noi
rilavorereste,rilavorare,verb_form,B2,re- to work,conditional,voi
rilavorerebbero,rilavorare,verb_form,B2,re- to work,conditional,loro
dislavorare,dislavorare,verb_form,B2,dis- to work,infinitive,
dislavoro,dislavorare,verb_form,B2,dis- to work,present,io
dislavori,dislavorare,verb_form,B2,dis- to work,present,tu
dislavora,dislavorare,verb_form,B2,dis- to work,present,lui/lei
dislavoriamo,dislavorare,verb_form,B2,dis- to work,present,noi
dislavorate,dislavorare,verb_form,B2,dis- to work,present,voi
dislavorano,dislavorare,verb_form,B2,dis- to work,present,loro
dislavoravo,dislavorare,verb_form,B2,dis- to work,imperfect,io
dislavoravi,dislavorare,verb_form,B2,dis- to work,imperfect,tu
dislavorava,dislavorare,verb_form,B2,dis- to work,imperfect,lui/lei
dislavoravamo,dislavorare,verb_form,B2,dis- to work,imperfect,noi
dislavoravate,dislavorare,verb_form,B2,dis- to work,imperfect,voi
dislavoravano,dislavorare,verb_form,B2,dis- to work,imperfect,loro
dislavorato,dislavorare,verb_form,B2,dis- to work,past_participle,
dislavorando,dislavorare,verb_form,B2,dis- to work,gerund,
dislavorerò,dislavorare,verb_form,B2,dis- to work,future,io
dislavorerai,dislavorare,verb_form,B2,dis- to work,future,tu
dislavorerà,dislavorare,verb_form,B2,dis- to work,future,lui/lei
dislavoreremo,dislavorare,verb_form,B2,dis- to work,future,noi
dislavorerete,dislavorare,verb_form,B2,dis- to work,future,voi
dislavoreranno,dislavorare,verb_form,B2,dis- to work,future,loro
dislavorerei,dislavorare,verb_form,B2,dis- to work,conditional,io
dislavoreresti,dislavorare,verb_form,B2,dis- to work,conditional,tu
dislavorerebbe,dislavorare,verb_form,B2,dis- to work,conditional,lui/lei
dislavoreremmo,dislavorare,verb_form,B2,dis- to work,conditional,noi
dislavorereste,dislavorare,verb_form,B2,dis- to work,conditional,voi
dislavorerebbero,dislavorare,verb_form,B2,dis- to work,conditional,loro
prelavorare,prelavorare,verb_form,B2,pre- to work,infinitive,
prelavoro,prelavorare,verb_form,B2,pre- to work,present,io
prelavori,prelavorare,verb_form,B2,pre- to work,present,tu
prelavora,prelavorare,verb_form,B2,pre- to work,present,lui/lei
prelavoriamo,prelavorare,verb_form,B2,pre- to work,present,noi
prelavorate,prelavorare,verb_form,B2,pre- to work,present,voi
prelavorano,prelavorare,verb_form,B2,pre- to work,present,loro
prelavoravo,prelavorare,verb_form,B2,pre- to work,imperfect,io
prelavoravi,prelavorare,verb_form,B2,pre- to work,imperfect,tu
prelavorava,prelavorare,verb_form,B2,pre- to work,imperfect,lui/lei
prelavoravamo,prelavorare,verb_form,B2,pre- to work,imperfect,noi
prelavoravate,prelavorare,verb_form,B2,pre- to work,imperfect,voi
